"id","commision","net_sales"
17248,0,26
21214,27.55,79.2
61941,0,20
36259,7.7,22
39334,0,20
54665,17.23,26.5
4665,0,10
38772,5.93,16.93
25624,27.55,93
17849,0,36
41096,0,20
13332,0,21
30278,15.4,44
16203,0,33
60400,7.7,22
62838,27.55,94.75
49839,0,38
49974,0,94.75
29088,27.55,94.75
32304,0,78
19909,23.76,39.6
28551,5.88,23.5
12784,0,41
47930,0,20
12680,10.5,30
34545,1.66,5.92
17333,23.76,39.6
58585,5.94,9.9
61829,4,16
12849,0,10
19786,0,16
17807,0,40
35091,17.82,29.7
38916,0,21
23182,0,25
59846,17.63,70.5
38461,19.6,56
33747,0,20
51201,0,20
45486,0,36
60026,8.13,0
6604,0,20
30680,13.38,53.5
34204,8.38,33.5
37262,14.44,38
44905,7.7,22
20900,0,10
51775,0,15
30946,0,20
55460,0,52
26465,0,80
5695,0,17
13297,0,10
26643,0,13
1421,11.88,19.8
54073,0,37
51097,9.2,23
5117,0,20
32893,27.55,69.3
62299,0,12
924,7.7,22
32590,6.3,18
11608,0,19
18002,0,20
54409,0,48
62870,0,26
59824,8.38,33.5
41133,0,80
61393,27.55,44
45458,0,10
52500,0,27
15404,0,26
5492,0,32
14551,9.2,23
63113,17.82,29.7
53523,27.55,93
53707,0,55
2546,17.82,29.7
52828,17.82,29.7
37026,0,10
37202,0,20
33351,0,20
12439,7.7,22
25655,14.7,58.8
40533,7.7,22
16120,27.55,86
40695,0,17
53882,0,10
2172,0,10
3192,6.75,27
16652,0,20
17394,0,35
36473,0,23
54455,0,10
61811,12.25,35
48768,0,21
60033,5,20
31035,10.5,42
14675,0,20
23084,9.57,29
34699,0,10
58419,0,65
31937,0,10
62012,27.55,94.75
18449,0,10
36589,7.35,29.4
37008,0,39
32510,4.63,18.5
23834,0,24
50795,11.88,19.8
43037,10.5,30
10928,9.1,26
25122,6.3,18
42645,18,72
37295,4.5,18
37971,0,29
13681,0,75
870,0,10
122,17.39,69.55
3165,4.02,14.35
53057,0,10
11947,0,26
1709,0,18
15460,0,40
54216,27.55,69.3
2011,0,25
26865,6,15
3839,0,80
10460,0,20
6928,0,51
48038,11.88,19.8
25785,0,18
49534,12.4,31
8878,0,20
45414,0,28
22119,0,20
20526,12.4,31
23286,9.1,26
29842,15.88,63.5
3618,27.55,89.1
46635,0,60
53676,0,20
35326,0,24
20673,0,13
18368,0,38
27769,27.55,0
13811,0,94.75
1413,27.55,94.75
26754,0,43
33696,0,84
2050,0,55
44255,27.55,94.75
52172,4,16
60243,6.75,27
27208,0,38
17012,6.3,18
54270,0,54
7406,0,80
14403,0,78
58899,0,10
35392,26,40
31033,5.88,23.5
42767,0,10
48247,27.55,59.4
34825,0,34
2449,0,43
14565,14.7,42
10777,27.55,59.4
52334,0,23
59168,5.63,22.5
17820,0,41
14689,0,65
44382,0,0
61903,0,94.75
51719,0,46
5720,0,25
61541,0,80
21171,25.51,94.75
39842,0.09,0.32
60840,0,10
45773,0,20
25452,27.25,94.75
36520,0,25
18876,0,25
25185,0,42
12447,10.5,0
7640,12.4,31
60890,2.21,6.31
62679,0,17
14693,0,22
28563,7.38,29.5
14085,0,17
21410,3.02,10.75
37242,0,57
59955,0,10
16414,27.55,0
52375,6.75,27
62962,4.8,19.2
40661,0,24
24731,6.3,18
36907,2.42,8.63
35257,17.82,29.7
12316,0,20
46589,0,20
29979,18.2,52
7395,0,42
17218,0,22
19591,0,10
50334,10,40
1135,0,11
2003,0,94.75
34354,7.7,22
23663,0,25
56615,0,20
2338,27.55,94.75
46670,0,41
7544,0,49
19688,23.76,39.6
12227,7.7,22
33313,0,28
49203,17.82,29.7
26792,0,10
2107,0,22
59858,27.55,94.75
27281,27.55,94.75
24990,11.88,19.8
56412,0,43
27180,0,12
9859,0,20
1213,12.94,0
59385,27.55,94.75
1258,0,41
49032,0,54
62462,0,35
24283,0,11
55447,0,10
58989,27.55,94.75
6565,4.72,18.9
2366,11.88,19.8
22145,15.75,45
23003,0,15
29530,0,55
32402,27.55,94.75
27525,0,80
49989,0,80
43007,10.5,30
51707,0,22
6871,7.64,30.55
59662,4,16
31928,0,10
15951,8.81,35.25
35641,27.55,94.75
35932,0,94
43354,6.3,18
50161,0,34
51473,17.13,0
9221,0,22
18616,0,21
50532,23.75,94.75
8563,0,20
29716,0,52
17633,0,22
37925,4.5,18
46785,27.55,79.2
35422,6.3,18
48832,5,20
56567,0,27
12802,0,24
37775,27.55,59.4
13174,7.7,22
19473,16.45,47
14446,0,20
60585,20.3,58
7347,0,10
40546,27.55,94.75
32958,0,38
21711,7.64,30.55
49737,15.75,0
30911,0,20
4041,7.7,22
25292,27.55,94.75
50699,9.1,26
61479,17.82,29.7
44518,0,14
20952,27.55,59.4
32098,0,94.75
57245,0,55
9207,0,44
57803,0,94.75
41686,0,68
208,0,11
17316,23.76,39.6
26814,0,15
60818,0,10
51463,9.1,26
29566,0,10
41369,0,64
43945,0,10
19076,0,20
16350,15.4,44
36570,3.38,13.5
29054,9.57,29
30772,0,94.75
2415,0,20
19669,27.55,89.1
14767,9.1,26
49744,4,0
14235,0,34
54269,0,10
23988,5.94,0
52340,0,20
27045,0,10
19558,0,18
23062,6,15
39792,0,16
49947,11.88,19.8
57379,27.55,59.4
36562,4.5,18
9083,7.7,22
34704,0,20
38653,8.38,33.5
54182,8.38,33.5
22411,0,16
22471,9.57,29
26289,0,26
16553,0,20
11067,0,10
23771,23.45,67
4932,27.55,94.75
2995,0,44
59184,27.55,89.1
46956,27.55,94.75
52547,0,72
47275,0,94.75
18266,0,10
34487,0,45
24003,0,20
48674,27.55,94.75
35195,7.7,22
36080,19.14,58
11598,0,10
18158,0,23
10670,0,10
32647,0,10
43004,10.5,30
21614,0,41
58706,0,13
42058,27.55,94.75
73,0,14
13668,0,27
11310,0,43
13285,0,49
39368,0,31
10333,0,10
2798,0,0
15042,0,12
35158,0,14
2809,0,13
2882,14,40
62551,14,40
45254,0,45
10033,0,24
2207,20.3,58
3693,0,13
36759,3.38,13.5
54553,27.55,79.2
7135,0,28
9496,23.76,39.6
39391,0,10
33006,11.55,33
2335,0,20
27467,17.82,0
14067,0,28
49201,27.55,94.75
17467,0,38
45412,0,36
13897,0,30
60594,10.5,30
28844,0,32
20887,0,0
33691,0,21
34136,6,15
30089,0,24
25274,6.3,18
5770,6.3,18
15204,0,26
14414,0,58
29606,15.5,62
7913,0,20
47604,27.55,69.3
53223,0,10
55858,0,26
23137,11.88,19.8
235,23.45,67
43428,0,94.75
23655,0,80
4780,11.88,0
16110,0,21
60095,17.82,29.7
10823,0,60
15564,0,20
22845,7.7,22
11752,0,30
43034,10.5,30
36314,0,94.75
9285,27.55,49.5
22304,9.1,26
7656,7.7,22
2382,0,30
47572,8.38,33.5
115,7.7,22
8969,0,20
42729,0,25
18691,0,36
7399,0,14
60437,11.88,47.5
7606,0,17
49243,0,90
31167,7.7,22
52681,0,30
22328,27.55,94.75
12823,0,22
33129,0,38
32081,0,82
52611,15,60
37228,0,11
48688,0,37
5575,0,45
39665,9.57,29
23281,7.7,22
17085,0,42
16624,0,64
44364,0,53
47838,0,28
46289,27.55,94.75
58773,7.38,29.5
14495,0,25
61530,0,22
54610,0,35
1288,0,20
16126,9.1,26
59331,12.4,31
10277,0,15
54535,27.55,69.3
1026,0,23
4134,0,16
30007,6.13,24.5
23202,0,29
46489,9.57,29
31750,0,11
62689,0,80
51704,0,70
1029,27.55,94.75
53075,0,13
31171,7.7,22
38933,0,20
2923,0,94.75
37694,0,10
22198,0,35
35503,0,52
49654,0,34
61635,15,60
25744,0,35
11589,0,10
35625,9.1,26
33899,0,25
5835,0,94.75
15880,0,10
4111,0,10
6897,17.82,29.7
15585,0,20
38451,9.1,26
16536,0,21
52469,0,36
48675,11.88,19.8
7442,6,15
18534,7.7,22
17322,27.55,94.75
39919,27.55,59.4
16458,0,17
55670,12.4,31
61303,0,20
6521,0,10
37042,0,62
60283,17.82,29.7
43581,0,20
57637,0,80
56688,10.63,42.5
4433,0,94.75
54431,0,10
10749,6.94,27.75
14250,0,43
6743,0,38
61679,27.55,94.75
1991,0,41
1282,0,35
61322,0,17
41985,10.5,30
25581,0,18
48938,0,20
32967,0,15
41152,0,18
44650,0,29
6649,0,25
8467,0,43
22196,0,29
7063,7.7,22
47365,14,40
60814,0,77
36333,0,20
43599,0,10
7311,0,35
3939,27.55,69.3
21640,0,22
37346,27.55,49.5
50111,0,94.75
32167,7.7,22
46620,0,28
17611,0,57
45535,0,33
18138,11.88,0
36344,0,15
8292,27.55,94.75
26006,0,57
57779,27.55,49.5
51901,27.55,0
9449,0,26
35561,0,28
9550,0,34
35290,0,20
20396,0,26
24801,0,27
37779,27.55,49.5
56080,6.3,18
22583,0,59
36637,0,20
16260,0,10
20051,0,20
27871,14,40
8441,0,12
34228,0,20
32009,2.88,11.5
42613,10.5,30
5309,24.15,69
54068,0,0
60505,0,14
7148,0,20
7846,0,20
3069,27.55,59.4
10402,11.88,19.8
3553,0,80
40537,6.3,18
11326,0,11
6836,0,20
33806,15.93,63.7
41381,15.6,39
22948,0,30
35043,0,94.75
6121,0,27
17463,0,12
26034,10.5,30
34985,0,56
41132,0,12
21291,0,32
30423,0,20
55982,0,20
11905,9.57,29
56091,4,16
11934,0,20
28757,8.88,35.5
12138,0,88
130,27.55,94.75
49591,17.25,69
17870,0,20
58357,21.35,61
53862,0,10
37083,3.61,12.87
54507,17.13,68.5
24862,0,20
35658,4.5,18
53265,0,24
45063,0,28
61532,0,28
25290,11.86,47.45
7732,0,26
44855,0,10
36798,27.55,89.1
56786,0,17
41293,0,35
26578,0,29
49986,0,48
22455,7.7,22
63291,0,41
29474,0,36
53402,0,20
53098,6,15
48939,0,20
60693,0,32
54943,7.7,22
17819,0,71
8907,7.7,22
42388,18,72
62654,0,28
715,0,35
10339,0,20
33484,0,18
3359,0,13
31924,0,23
18555,5.85,23.4
24434,0,23
42762,0,10
11256,0,36
27373,0,19
45570,27.55,94.75
6800,0,14
57006,15.75,63
18397,0,20
38501,27.55,94.75
14001,0,94.75
10974,27.55,94.75
16320,27.55,75
7773,0,14
24604,0,26
37849,0,10
48127,0,10
54802,27.55,0
43306,0,80
43953,0,11
6941,0,49
62938,7.7,22
33155,0,20
2890,18.2,52
46535,27.55,94.75
5735,0,23
16919,0,10
41902,0,20
24497,0,15
62843,27.55,49.5
62942,15.75,45
35432,4.72,18.9
35752,0,20
32937,0,14
6538,24,60
30043,0,29
53589,7.25,29
40306,0,10
38844,27.55,69.3
44833,0,10
4973,0,27
51734,0,48
50347,27.55,94.75
9042,0,10
4961,27.55,79.2
1975,0,22
23574,27.55,69.3
29795,9.1,26
36817,0,41
63185,0.5,1.8
30652,11.55,33
54962,4.06,11.6
62259,0,0
25243,0,10
14099,0,20
51776,0,20
52461,0,20
10184,7.7,22
1626,0,67
43650,6.3,18
13899,0,20
1595,27.55,0
40397,7.38,29.5
56732,0,94.75
1447,0,20
43178,6,15
51563,0,80
32847,8.88,0
32936,0,63
1989,0,20
30856,3.38,13.5
58992,27.55,59.4
31089,0,33
20315,6.3,18
2291,0,80
467,0,26
17551,7.64,30.55
22444,0,20
49478,0,13
10715,0,24
50236,11.88,0
9101,27.55,49.5
54045,0,59
158,0,20
46845,0,34
62671,0,22
31877,0,37
20308,6.3,18
51683,23.76,0
25081,0,26
42630,5,20
45318,10.05,40.2
46630,0,41
36256,9.1,26
1722,0,21
20608,0,22
21715,14.79,59.15
7720,0,38
27186,0,24
37998,0,44
23485,0,35
19358,27.55,69.3
26755,0,94.75
45874,27.55,94.75
30776,0,34
24813,0,20
1340,0,10
33861,0,36
13411,7.7,22
34410,0,20
25135,15.75,45
42876,0,59
58968,11.88,47.5
659,0,24
48930,0,21
60384,27.55,94.75
21124,0,20
16335,7.7,22
17379,0,42
52181,18,72
37901,6.3,18
19658,27.55,94.75
30896,27.55,59.4
48312,0,56
32181,3.38,13.5
19011,7.5,30
49272,0,0
40705,0,10
17576,23.76,39.6
14673,0,20
12632,0,11
15237,0,66
12568,0,47
53132,5,20
16018,0,39
48423,6.75,27
13392,0,23
23740,24.8,62
58332,0,32
30502,17.82,29.7
51524,0,20
45956,0,10
47154,10.5,30
16074,0,21
17351,0,24
62634,0,66
24702,0,10
54837,0,52
42512,0,69
37963,5.94,9.9
32296,0,16
28340,17.82,29.7
59240,0,74
23199,0,71
35552,0,80
21864,0,30
39539,0,41
26077,27.55,69.3
43802,0,60
42461,0,20
62553,6.3,18
26935,27.55,59.4
12250,23.76,39.6
28613,0,94.75
33879,0,16
12129,0,81
48520,0,20
45829,7.7,22
13428,9.38,0
31291,0,10
34855,0,10
645,0,20
30822,0,32
17376,0,45
4293,27.55,94.75
48543,0,80
38270,5.88,23.5
40686,0,13
15288,7.7,22
19562,0,23
46508,10.05,0
46501,6.63,26.5
45423,0,0
266,27.55,94.75
50158,0,15
4152,0,10
18680,0,10
55642,0,37
15368,0,81
22962,0,50
11426,15.75,45
62817,17.25,69
21555,0,20
5535,0,45
2032,0,15
48592,0,20
32680,27.55,94.75
16922,0,45
58999,27.55,59.4
38493,3.75,15
50975,27.55,94.75
28615,0,26
54086,0,55
60156,0,16
34242,0,94.75
61605,3.41,12.16
57217,0,26
51240,0,10
53432,0,35
56166,0,39
26005,0,20
3629,0,50
6803,0,30
26946,0,74
34856,0,80
27788,0,29
46821,0,16
59758,0,20
59374,27.55,94.75
16066,0,36
29386,2.56,9.12
34208,27.55,94.75
42372,6.75,27
61045,17.38,69.5
19698,0,29
1783,17.82,29.7
14327,15.6,39
35433,4.25,17
36172,0,20
12348,0,10
38730,0,20
52930,0,20
63085,7.7,22
37541,0,29
54456,0,28
59368,7.38,29.5
34569,6.3,18
29685,0,34
30305,17.82,0
32566,0,10
24127,14.44,38
25275,6.3,18
2865,3.75,13.36
47736,0,20
28752,4.5,18
20924,27.55,87
7944,11.21,32.04
52313,0,10
59585,0,22
18452,0,20
40179,0,94.75
3505,0,42
42466,0,36
63063,0,59
23704,0,10
12462,27.55,49.5
51266,0,10
35188,0,94.75
56443,3.1,11.06
47630,0,42
9171,0,27
24272,0,14
25138,25.08,76
60274,27.55,94.75
33198,11.75,47
8158,0,20
35314,0,20
2399,0,20
61539,0,75
35402,0,94.75
60828,0,28
10730,9.1,26
15285,9.1,26
14409,0,20
28062,9.1,26
62314,0,10
9087,10.5,30
59712,11.88,19.8
5269,0,42
11453,23.76,39.6
14805,27.55,49.5
39950,0,67
8307,9.1,26
20018,0,12
14803,27.55,69.3
56029,0,18
14753,0,22
28476,20.3,58
46104,27.55,79.2
32211,6.13,24.5
31302,0,26
28051,7.7,22
31778,14.44,38
5495,0,21
1912,0,54
1750,6.3,18
55174,11.88,47.5
47447,17.82,29.7
34851,0,10
21317,0,30
52325,0,34
46727,5,20
6240,0,32
8903,7.7,22
36466,0,43
58587,27.55,69.3
35549,0,0
8394,0,20
46847,0,10
53812,27.55,49.5
13866,0,10
17857,0,19
30460,3.38,13.5
28149,0,30
2951,0,10
12277,27.55,69.3
42737,0,10
55028,0,20
12149,0,36
38176,0,39
7519,0,94.75
37386,0,75
35079,18,72
7954,27.55,79.2
47631,0,35
20792,27.55,89.1
24476,0,10
40412,11.88,19.8
26257,0,26
20030,0,12
34916,4.5,18
37089,6.3,0
24904,0,20
35471,27.55,94.75
11013,0,20
15174,0,94.75
63006,27.55,69.3
38068,16.25,25
34266,0,10
6594,0,81
51004,0,94.75
51760,0,10
31506,10.38,41.5
43876,27.55,94.75
51915,0,33
36092,5.88,23.5
53061,0,10
57000,6.75,27
19074,0,37
34152,12.25,35
51230,0,10
14276,0,10
29583,0.68,2.44
62282,0,20
9559,0,20
2284,0,27
25772,0,10
23963,17.82,29.7
53932,0.26,0.93
19759,0,28
62349,17.23,26.5
60958,0,13
11954,0,20
14044,0,11
9869,9.2,23
23635,0,60
13481,0,21
34004,27.55,49.5
4790,0,21
19641,27.55,94.75
55016,27.55,94.75
3662,0,37
36990,0,21
16952,0,10
3241,0,14
47003,0,33
31653,3.38,13.5
42727,0,10
18062,0,10
24469,0,80
37315,3.38,13.5
24424,0,24
57653,0,10
6091,0,10
3642,0,21
58910,0,20
25352,0,20
14286,0,17
8653,0,10
59075,0,10
62750,0.77,2.76
35234,13.63,54.5
15147,23.76,39.6
62184,0,23
40889,9.1,26
12485,27.55,59.4
25549,0,18
47714,0,36
21767,0,30
55343,12.25,35
51005,0,28
49375,6.3,18
39748,0,20
12441,11.55,33
40271,0,80
37449,7.7,22
36877,0,37
61118,0,46
1966,27.55,94.75
55998,0,50
62966,9.75,39
46880,0,64
18472,0,10
48298,0,21
2913,27.55,69.3
53643,0,20
51365,0,20
41452,27.55,94.75
37465,4.5,18
45323,8.38,33.5
21502,0,20
5422,9.1,26
43018,10.5,30
39920,5.94,0
9530,0,58
32062,11.88,19.8
42051,5.63,22.5
61140,0,14
35533,0,56
27297,17.82,29.7
1793,17.82,29.7
14715,0,55
33988,21.13,84.5
41655,27.55,79.2
37866,0,37
9029,0,10
57901,20.3,58
54710,6.3,18
61904,0,20
26134,0,66
41605,6.3,18
62193,0,20
62040,0,20
37801,0,20
44966,5.94,9.9
54379,27.55,59.4
13532,0,14
22321,6.3,18
1565,7.7,22
54967,4,16
52590,21.35,61
9852,0,40
60098,11.88,19.8
30196,0,24
54517,5.63,22.5
24799,0,72
23353,27.55,59.4
20269,0,20
748,12.25,35
38721,0,12
28636,0,76
3466,0,20
3289,7.7,22
13771,0,53
56885,27.55,89.1
62010,27.55,94.75
22981,0,80
24122,0,84
50972,23.76,39.6
2035,0,80
32782,0,12
51430,0,10
12004,0,28
15749,27.55,94.75
23636,0,94.75
9443,0,20
44986,0,20
8409,0,27
327,0,18
32859,3.75,15
43220,27.55,94.75
1521,0,27
38656,6.13,24.5
7299,0,21
12488,27.55,49.5
32252,0,20
16411,23.76,39.6
35730,0,35
9262,24.15,69
19407,0,24
22900,17.82,0
1422,27.55,0
52729,0,10
35806,0,20
60625,20.38,81.5
63065,0,14
16220,0,30
58716,0,20
13680,0,15
13913,14,40
61062,27.55,94.75
45162,5.94,0
55438,0,28
50603,0,29
36382,1.66,5.92
56546,0,67
28713,6.3,18
51817,6.3,18
11299,0,52
3410,12.25,35
20935,20.64,82.55
33626,8.5,34
62143,17.82,29.7
11560,0,35
26595,0,20
16809,17.82,29.7
51936,0,27
43204,4,16
19451,0,20
52549,0,39
38548,0,20
62896,0,24
28326,8.13,32.5
50497,14.7,42
5062,0,25
36422,4.63,18.5
56402,0,24
41828,7.7,22
13223,27.55,79.2
60118,0,51
31384,27.55,59.4
57188,27.55,59.4
47334,0,56
62530,16.25,25
59806,0,20
9475,19.05,76.2
17570,17.82,29.7
45852,11.88,47.5
62848,27.55,94.75
56120,20.38,81.5
3536,0,13
4699,6,15
52518,0,35
32023,4.5,18
48457,8.38,33.5
41163,0,27
53343,4,16
31390,27.55,49.5
36058,0,94.75
13165,6,15
8332,17.82,29.7
20106,27.55,94.75
11288,0,26
7176,0,17
14126,7.7,22
22965,0,20
7534,0,29
48583,0,56
54281,0,80
5390,0,10
51345,27.55,94.75
21521,0,26
7701,0,94.75
23751,7.7,22
17447,0,18
26556,27.55,69.3
46447,0,20
55398,27.55,89.1
31572,0,20
27016,0,22
49903,9.57,29
6282,0,34
4587,0,30
44761,27.55,94.75
37290,9.57,29
2215,13.5,54
48595,0,20
59437,0,10
28887,6.3,18
33399,4.5,18
60316,0,51
53968,10.5,30
20755,23.45,67
42772,27.55,94.75
2224,23.76,0
53122,4,16
4178,24.15,69
60281,27.55,94.75
30146,8.63,34.5
18203,0,35
7984,0,34
45636,0,19
45530,12.95,37
4565,27.55,59.4
3322,0,20
35892,27.55,94.75
2031,0,10
8063,0,19
47669,0,11
35711,17.82,29.7
25741,0,17
12018,0,24
13860,0,17
62997,17.82,29.7
35217,3.38,13.5
53517,0,20
56833,7.7,22
40169,0,21
24094,0,27
61644,4,16
43376,27.55,94.75
54511,4,16
26045,9.57,29
44943,8.38,33.5
2437,0,14
1091,0,47
9319,0,44
57311,9.1,26
28219,0,35
5169,27.55,89.1
43860,4,16
53514,0,20
32453,0,14
57434,0,10
56898,27.55,94.75
51390,0,94.75
20475,0,13
62708,0,20
55088,0,18
30777,0,71
8580,0,20
44547,0,30
42355,6.3,18
45599,11.88,19.8
40294,0,94.75
19797,0,44
17498,12.4,31
63179,0,20
56529,23.76,39.6
47069,0,80
58715,0,31
12519,0,52
48510,0,33
11557,0,10
43826,16.25,25
45612,0,94
22887,27.55,59.4
21539,0,34
11277,0,44
41967,14,40
55569,9.75,39
56086,24.15,69
50294,0,21
58660,0,43
16715,0,39
31659,4.25,17
21727,27.55,94.75
44366,0,33
54908,6,15
31232,27.55,49.5
6737,0,20
22513,27.55,49.5
45762,0,31
20388,0,22
44771,17.82,29.7
15140,23.76,39.6
6164,6,15
55123,27.55,94.75
31709,0,47
13171,6.3,18
2901,5.53,22.1
55187,27.55,94.75
47442,27.55,94.75
3332,0,46
44477,0,20
11860,0,20
35495,23.76,39.6
54034,17.82,0
48556,0,20
22733,5.94,9.9
8804,0,37
35363,0,16
37252,0,19
18739,0,37
4089,0,20
55454,0,10
38545,0,20
54028,17.82,29.7
30871,3.75,15
40367,3.55,12.66
32802,0,61
55682,27.55,50.5
42859,17.82,0
54244,0,35
37716,12.25,35
25949,0,30
16294,0,22
1567,14.7,42
12964,9.57,29
49102,0,28
19010,4.05,16.2
9008,0,14
17067,5.94,9.9
27623,0,20
5752,0,76
48028,27.55,89.1
42750,0,10
34007,17.82,29.7
58795,27.55,94.75
63269,0,10
1307,0,72
40650,0,26
651,0,28
36362,0,15
21809,0,10
19192,27.55,83
32913,0,26
38942,3.41,12.16
38214,0,10
3792,0,20
26722,5.94,0
50726,10.5,30
32940,0,10
58156,1.33,4.76
15413,0,31
49000,17.82,29.7
49255,0,82
53458,0,28
5056,0,17
14530,0,36
18787,4.39,17.55
24667,0,15
51966,0,10
30744,0,94.75
49355,7.7,22
18633,0,83
47282,0,23
12647,0,94.75
50623,0,37
39343,0,10
37087,10.5,30
10524,0,11
55119,27.55,94.75
26197,27.55,94.75
43691,27.55,94.75
45010,0,0
7249,7.7,22
29933,0,10
6744,0,21
46740,5.63,22.5
12816,0,0
33476,0,27
15189,0,22
55983,0,94.75
32668,0,80
9983,0,37
14756,0,20
26660,0,10
17872,0,10
52779,7.7,22
25970,0,10
38124,8.88,35.5
21878,0,17
50802,23.76,39.6
16656,0,25
40239,27.55,94.75
37098,9.1,26
2345,6.3,18
21932,9.1,26
2173,0,28
35696,3.75,15
23968,11.88,19.8
30023,27.55,79.2
22342,23.76,0
46453,0,20
29649,11.88,19.8
484,0,10
86,0,15
42914,0,10
36605,20.64,82.55
6539,12.4,31
57905,10.5,30
13889,0,71
31405,27.55,94.75
17617,0,20
23471,0,54
1394,9.57,29
35240,4.63,18.5
36043,16.9,26
20351,23.76,39.6
14498,0,10
5736,0,53
56410,0,20
20639,0,10
19054,0,33
46324,23.76,0
55508,9.1,26
39972,0,24
13215,27.55,69.3
32579,0,20
6607,0,26
16777,27.55,94.75
58774,7.25,29
12957,9.1,26
5959,9.1,26
6251,0,22
31608,0,34
26684,27.55,94.75
61501,0,35
20080,7.7,22
44134,0,18
28130,27.55,79.2
30329,27.55,94.75
19253,0,55
12216,0,20
9248,12.25,35
3283,2.42,8.63
29845,27.55,94.75
2356,1.21,3.47
26157,0,80
36855,0,35
45027,0,10
59651,6.3,18
20711,0,15
17223,0,54
16246,0,19
13710,6,15
5744,0,80
39712,7.25,29
41339,0,53
48280,0,0
30649,7.7,22
51037,0,10
22204,0,20
29385,6,15
15955,8.81,35.25
59485,0,80
63167,0,10
60803,0,28
58828,23.76,39.6
39087,0,45
14239,0,19
25818,0,20
32580,0,20
9378,0,16
50711,10.5,30
16849,0,23
124,4.88,19.5
18296,7.7,22
1740,10.5,30
37400,0,44
46396,0,10
62612,23.76,0
46137,0,94.75
50959,27.55,94.75
38600,27.55,94.75
48749,0,0
50848,0,16
51751,0,11
48319,0,36
37494,27.55,69.3
41672,27.55,0
26364,4.88,19.5
13292,0,10
59293,0,41
39631,27.55,94.75
978,0,60
8566,0,20
48651,25.88,94.75
53781,15,60
39761,0,26
8706,7.7,22
49811,0,14
59788,0,10
75,0,10
52328,0,80
31086,0,72
13825,0,80
34346,6.3,18
58081,0,20
20485,0,16
1150,0,28
13166,6,15
57633,0,22
28325,15.88,63.5
38410,0,25
59940,0,10
51634,20,0
14392,27.55,94.75
44652,0,94.75
40039,7.7,22
30221,0,63
34427,0,20
29449,27.55,94.75
20114,27.55,94.75
49212,11.88,19.8
6512,0,58
31225,23.76,39.6
26485,12.4,31
54519,5.63,22.5
49218,23.76,39.6
15051,0,80
35678,6.25,25
9526,0,35
24448,0,25
16720,0,10
40514,0,26
20568,27.55,89.1
48681,0,94.75
17752,20.3,58
37587,4.25,17
26269,0,71
34037,0,31
52369,11.55,33
60821,0,22
24693,0,15
4492,0,73
2298,0,10
13757,27.55,0
29761,0,10
10851,0,33
21569,0,19
18178,0,20
54983,15.5,62
45475,0,67
55844,0,29
8372,0,94.75
7570,0,19
32155,11.02,29
33292,0,20
3737,0,20
62217,7.7,22
23609,0,29
19143,0,56
36743,27.55,94.75
26994,0,33
47391,16.5,66
34333,2.02,7.21
25186,0,33
31861,0,25
27424,0,29
50041,16.25,25
9875,7.7,22
62939,6.3,18
31397,23.76,39.6
37492,27.55,49.5
1440,0,20
51641,6,0
58139,0,19
43108,0,94.75
6169,3.55,12.66
7951,27.55,0
16925,0,16
12990,27.55,94.75
45405,0,43
53586,5,20
6534,0,29
902,0,24
12204,0,75
3936,5.94,9.9
58846,0,25
27635,0,56
28925,7.38,29.5
38638,3.38,13.5
41472,27.55,69.3
3555,0,13
29860,27.55,79.2
30706,27.55,94.75
24962,17.39,69.55
53062,0,10
45813,12.25,35
23155,0,94.75
21173,10.89,43.55
60318,0,40
1761,9.1,26
5132,6,15
4316,0,0
17606,0,20
19928,0,20
46794,0,20
60109,0,39
45908,0,20
49024,17.82,29.7
33367,12.25,35
48162,19.01,29.25
47364,24.15,69
32399,25.13,94.75
37035,0,10
57127,0.27,0.96
27343,0,26
18262,0,75
8447,0,80
53810,27.55,79.2
22032,0,22
13345,0,35
265,17.82,29.7
1885,0,10
36366,0,73
2343,2.15,7.66
41960,16.25,25
37741,7.38,29.5
32523,23.76,39.6
12490,0,20
23057,0,20
6597,0,83
28893,12.25,35
24296,0,80
57811,0,20
29672,17.82,0
13545,0,59
17138,0,23
47526,0,20
21457,27.55,89.1
50675,0,20
38327,27.55,94.75
36698,0,10
11289,0,20
11106,0,36
39891,7.25,29
51022,0,69
21845,0,42
62245,27.55,49.5
58922,12.4,31
44997,0,23
34879,0,20
45184,0,20
53728,0,12
18606,0,71
22828,0,39
48417,9.1,26
43871,5.63,22.5
49141,0.77,2.76
48976,9.75,39
24370,14,40
43141,0,10
61795,24.38,37.5
20169,0,38
1855,0,19
12627,0,18
34091,0,10
61933,0,10
53660,0,21
58500,0,20
39519,17.82,29.7
54149,27.55,54.75
61702,23.76,39.6
37604,4.63,18.5
54622,0,44
26281,0,10
8639,0,17
28307,3.38,13.5
46686,12.4,31
50258,0,86
18600,0,41
523,0,10
58689,0,10
25222,0,24
9675,20.3,58
27061,11.02,29
6776,0,11
9701,5.94,9.9
44775,27.55,59.4
12609,0,0
26512,20.3,58
7276,27.55,94.75
13930,6.38,25.5
53642,0,78
12634,0,15
50224,17.82,29.7
15172,0,60
3841,0,0
17612,0,90
41480,17.82,29.7
18544,11.55,33
22234,0,56
23767,7.7,22
40,0,20
841,0,20
11567,0,15
39176,7.7,22
37926,7.38,29.5
60530,0,80
324,0,33
59571,27.55,59.4
7783,0,0
